VEH_LIGEROS_TAR_DIF,VEH_LIGEROS_AUTOMOVILES,VEH_PESADOS_TAR_DIF,VEH_PESADOS__2E,VEH_PESADOS_3E,VEH_PESADOS_4E,VEH_PESADOS_5E,VEH_PESADOS_6E,VEH_PESADOS_7E,VEH_LIGEROS_TOTAL,VEH_LIGEROS_IMD,VEH_PESADOS_TOTAL,VEH_PESADOS_IMD,VEH_TOTAL,VEH_IMD,ANIO,MES,PERIODO,PBI,Feriados,No_Laborables_Fuera_de_Feriado,Fines_de_Semana,Pandemia,CODIGO_PEAJE,ADMINIST,DEPARTAMENTO
0.0,46835.99999999998,0.0,3315.9999999999986,806.0000000000002,569.0000000000002,1748.0000000000002,25784.999999999996,94.99999999999999,46836.0,1561.2,32319.0,1077.3,79155.0,2638.5,2023.0,4.0,202304.0,172.605671856828,2.0,1.0,10.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,35228.000000000015,0.0,3392.999999999998,942.9999999999998,702.0000000000001,1828.9999999999995,27191.999999999993,113.00000000000003,35228.0,1136.4,34172.0,1102.3,69400.0,2238.7,2023.0,5.0,202305.0,177.880969391299,1.0,0.0,8.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,31933.000000000022,0.0,3242.0000000000005,857.0000000000001,908.9999999999999,1693.9999999999998,28721.00000000002,89.0,31933.0,1064.4,35512.0,1183.7,67445.0,2248.2,2023.0,6.0,202306.0,177.279190090595,1.0,1.0,8.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,38426.99999999998,0.0,3256.0000000000005,831.0000000000001,1057.0,1824.0000000000002,28930.999999999975,109.00000000000004,38427.0,1239.6,36008.0,1161.5,74435.0,2401.1,2023.0,7.0,202307.0,176.180609841662,3.0,1.0,10.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,37104.99999999997,0.0,3227.999999999998,895.9999999999999,785.0,1667.9999999999993,28764.000000000015,82.99999999999999,37105.0,1196.9,35424.0,1142.7,72529.0,2339.6,2023.0,8.0,202308.0,179.138408486704,2.0,0.0,8.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,33497.00000000003,0.0,3375.9999999999995,761.9999999999999,704.9999999999999,1911.9999999999998,28047.000000000007,48.99999999999999,33497.0,1116.6,34851.0,1161.7,68348.0,2278.3,2023.0,9.0,202309.0,180.509118757011,0.0,0.0,9.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,40461.00000000004,0.0,3517.999999999999,1002.9999999999998,720.9999999999998,1893.0,30690.000000000022,35.99999999999999,40461.0,1305.2,37861.0,1221.3,78322.0,2526.5,2023.0,10.0,202310.0,181.753821190727,1.0,1.0,9.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,43188.000000000015,0.0,3779.9999999999986,998.0000000000003,729.9999999999997,2063.999999999999,34121.000000000015,31.0,43188.0,1439.6,41724.0,1390.8,84912.0,2830.4,2023.0,11.0,202311.0,181.676244998251,1.0,0.0,8.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,67598.99999999999,0.0,4695.000000000003,1006.0000000000003,794.0000000000001,2067.0000000000005,31360.00000000003,102.99999999999999,67599.0,2180.6,40025.0,1291.1,107624.0,3471.7,2023.0,12.0,202312.0,195.472899773428,3.0,2.0,10.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,127742.99999999999,0.0,5893.999999999997,1002.0000000000003,631.0000000000001,1763.0000000000005,27168.000000000004,31.0,82122.8,2633.7399999999993,36489.0,1177.1,115454.1,3755.1799999999994,2024.0,1.0,202401.0,167.866474561438,1.0,0.0,8.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,129262.00000000004,0.0,6572.000000000001,1072.0,665.9999999999998,1663.0000000000002,32693.999999999993,38.56262418546103,80226.9,2606.2199999999993,42682.0,1354.69,115484.0,3781.66,2024.0,2.0,202402.0,167.961847168303,0.0,0.0,8.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,75308.0,0.0,4527.000000000002,1072.0,626.9999999999999,1845.9999999999998,27098.00000000002,29.000000000000004,75308.0,2429.3,35199.0,1135.5,110507.0,3564.7,2024.0,3.0,202403.0,172.385287122892,2.0,0.0,10.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,35344.00000000002,0.0,3158.000000000001,1015.0000000000002,702.9999999999999,2070.000000000001,30089.000000000025,33.99999999999999,35344.0,1140.1,37069.0,1195.8,72413.0,2335.9,2024.0,4.0,202404.0,182.296206780592,0.0,0.0,8.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,33692.999999999985,0.0,3207.0000000000014,1030.0000000000002,737.9999999999998,2109.000000000001,28826.000000000022,30.0,33693.0,1086.9,35940.0,1159.4,69633.0,2246.2,2024.0,5.0,202405.0,187.619059694468,1.0,0.0,8.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,33589.999999999985,0.0,3084.000000000001,747.9999999999998,644.0,2151.999999999999,28027.000000000004,20.0,33590.0,1083.5,34675.0,1118.5,68265.0,2202.1,2024.0,6.0,202406.0,177.98024738755,2.0,0.0,10.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,37364.0,0.0,3324.999999999998,1034.9999999999998,672.0,1930.0000000000002,32595.999999999996,61.00000000000001,37364.0,1205.3,39619.0,1278.0,76983.0,2483.3,2024.0,7.0,202407.0,184.959896498706,3.0,1.0,8.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,37290.99999999998,0.0,3376.999999999999,811.0,790.0000000000003,2107.0000000000005,30482.000000000022,43.99999999999999,37291.0,1202.9,37611.0,1213.3,74902.0,2416.2,2024.0,8.0,202408.0,186.237327478915,2.0,0.0,9.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,37039.999999999985,0.0,3275.000000000002,921.0000000000001,700.0,1828.9999999999995,32018.00000000001,26.999999999999996,37040.0,1194.8,38770.0,1250.6,75810.0,2445.5,2024.0,9.0,202409.0,186.923066500986,0.0,0.0,9.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,42464.99999999996,0.0,3561.0000000000023,932.0000000000001,769.9999999999998,1968.0,30676.99999999999,71.99999999999999,42465.0,1369.8,37980.0,1225.2,80445.0,2595.0,2024.0,10.0,202410.0,188.62120551689,1.0,1.0,8.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,48609.999999999956,0.0,3898.0000000000014,992.0000000000003,1011.9999999999999,1947.0,34405.999999999985,55.00000000000002,48610.0,1568.1,42310.0,1364.8,90920.0,2932.9,2024.0,11.0,202411.0,189.676452340201,1.0,1.0,9.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,72373.0,0.0,4500.999999999997,942.9999999999998,849.0000000000003,2043.0000000000002,37021.0,86.0,72373.0,2334.6,41548.8,1334.98,117816.0,3800.5,2024.0,12.0,202412.0,205.582413560727,3.0,1.8,9.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,72373.0,0.0,4500.999999999997,942.9999999999998,849.0000000000003,2043.0000000000002,37021.0,86.0,72373.0,2584.8,43457.8,1360.8100000000002,117816.0,3759.7399999999993,2025.0,2.0,202502.0,172.857225455932,0.0,0.0,8.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,81083.00000000006,0.0,5404.999999999996,1650.9999999999995,764.9999999999998,2351.9999999999995,31908.999999999993,61.99999999999999,81083.0,2615.6,42144.0,1359.5,116747.3,3764.41,2025.0,3.0,202503.0,180.275441308954,0.0,0.0,10.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,45485.00000000002,0.0,6642.999999999995,1475.0,932.0000000000001,2541.999999999999,28593.00000000001,60.00000000000001,45485.0,1516.2,40245.0,1341.5,85730.0,2857.7,2025.0,4.0,202504.0,184.257224060645,2.0,0.0,8.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,38223.00000000003,0.0,6913.999999999997,1086.0000000000002,1016.9999999999999,2225.0000000000005,33112.00000000002,103.99999999999997,38223.0,1233.0,44458.0,1434.1,82681.0,2667.1,2025.0,5.0,202505.0,192.012958257995,1.0,1.0,9.0,0.0,04PE34MRI1,Concesionado,Arequipa
0.0,35250.999999999985,0.0,6379.999999999998,922.9999999999999,1002.9999999999998,2123.999999999999,33812.000000000015,70.0,35251.0,1175.0,44312.0,1330.54,79563.0,2652.1,2025.0,6.0,202506.0,185.926720961389,2.0,1.0,9.0,0.0,04PE34MRI1,Concesionado,Arequipa
5644.126334765685,18232.33743581428,36.33057014888896,6461.716075896093,2581.4284891185403,8.75879374552814,94.75564725491473,1463.7914848001024,14.131791044661485,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1.0,201401.0,136.331425314793,1.0,1.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
14629.999999999996,58902.99999999998,1952.9999999999993,16042.999999999996,8784.000000000007,68.00000000000001,216.99999999999997,1389.0,36.99999999999999,73533.0,2372.0,28491.0,919.1,102024.0,3291.1,2014.0,1.0,201401.0,136.331425314793,1.0,1.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
5644.126334765685,19775.94549380855,85.48368052370141,6847.309887798272,2477.962086759856,8.376521033545925,96.61807765381302,1457.8388014077668,14.131791044661485,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2.0,201402.0,136.032829640234,0.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
13112.000000000007,47527.00000000001,1521.0000000000005,13969.999999999995,7861.000000000001,56.00000000000001,220.99999999999997,1237.9999999999998,23.999999999999996,60639.0,2165.7,24891.0,889.0,85530.0,3054.6,2014.0,2.0,201402.0,136.032829640234,0.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
5845.162545659214,19771.620411216365,85.48368052370141,7106.36714537665,2477.962086759856,8.637410833832352,86.27783687711799,1457.8388014077668,14.649596305839498,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,3.0,201403.0,144.308469916617,0.0,0.0,10.0,0.0,13PE10AMEO1,Concesionado,La Libertad
14210.99999999999,50226.0,1789.0000000000002,15947.000000000013,6867.000000000004,73.99999999999997,143.99999999999997,1519.9999999999995,33.99999999999999,64437.0,2078.6,26375.0,850.8,90812.0,2929.4,2014.0,3.0,201403.0,144.308469916617,0.0,0.0,10.0,0.0,13PE10AMEO1,Concesionado,La Libertad
5644.126334765685,19775.94549380855,91.97657833692443,7253.300029600305,2477.962086759856,8.75879374552814,95.26106993187372,1457.8388014077668,14.4608192879182,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,4.0,201404.0,146.068668319154,2.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
13410.0,49318.99999999997,1918.0,16916.999999999996,7358.999999999998,89.0,190.15863139431278,1438.0,31.0,62729.0,2091.0,28144.0,938.1,90873.0,3029.1,2014.0,4.0,201404.0,146.068668319154,2.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
5777.589851249866,19775.94549380855,88.28210758207527,7253.300029600305,2477.962086759856,9.318513635438919,97.94146242766139,1457.8388014077668,13.020299205686154,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,5.0,201405.0,148.341446780911,1.0,0.0,9.0,0.0,13PE10AMEO1,Concesionado,La Libertad
13918.000000000004,50600.0,2002.9999999999998,19283.999999999996,8338.0,117.00000000000004,233.00000000000006,1880.9999999999995,14.0,64518.0,2081.2,31870.0,1028.1,96388.0,3109.3,2014.0,5.0,201405.0,148.341446780911,1.0,0.0,9.0,0.0,13PE10AMEO1,Concesionado,La Libertad
5777.589851249866,18232.33743581428,36.33057014888896,6698.670938849126,2581.4284891185403,9.318513635438919,93.4245295370977,1463.7914848001024,14.435149434477497,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,6.0,201406.0,144.698777957383,1.0,1.0,9.0,0.0,13PE10AMEO1,Concesionado,La Libertad
12346.000000000002,49280.00000000001,1841.0000000000002,18332.000000000004,9145.999999999993,129.99999999999994,192.0,1856.9999999999995,33.00000000000001,61626.0,2054.2,31531.0,1051.0,93157.0,3105.2,2014.0,6.0,201406.0,144.698777957383,1.0,1.0,9.0,0.0,13PE10AMEO1,Concesionado,La Libertad
5644.126334765685,19775.94549380855,91.97657833692443,7253.300029600305,2495.756846461544,9.318513635438919,97.94146242766139,1457.8388014077668,13.967764712293764,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,7.0,201407.0,147.90153731913,2.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
13039.999999999995,59169.00000000002,1751.9999999999998,19721.99999999999,9041.000000000005,114.99999999999999,257.9999999999999,1829.9999999999995,26.0,72209.0,2329.3,32744.0,1056.3,104953.0,3385.6,2014.0,7.0,201407.0,147.90153731913,2.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
5845.162545659214,18032.678445609585,36.33057014888896,6698.670938849126,2599.965962787907,9.318513635438919,87.27584016490776,1463.7914848001024,14.391728453980015,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,8.0,201408.0,145.51901942331,1.0,1.0,10.0,0.0,13PE10AMEO1,Concesionado,La Libertad
13786.999999999995,63572.00000000001,1652.9999999999998,19811.00000000002,8509.000000000005,105.99999999999996,168.0,1620.0000000000002,32.0,77359.0,2495.5,31899.0,1029.0,109258.0,3524.5,2014.0,8.0,201408.0,145.51901942331,1.0,1.0,10.0,0.0,13PE10AMEO1,Concesionado,La Libertad
6341.999999999995,23499.00000000001,132.99999999999997,8780.999999999995,4374.000000000003,86.0,123.00000000000003,908.0,14.0,29841.0,1029.0,14419.0,497.2,44260.0,1526.2,2014.0,9.0,201409.0,147.17026961268,0.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7064.846723882526,21266.954776422634,43.99999999999999,9627.2690416949,4662.893346679309,3.0,83.93554028427776,663.6089927738368,11.011324918878932,1545.0,1545.0,996.0,996.0,2541.0,2541.0,2014.0,9.0,201409.0,147.17026961268,0.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7142.000000000001,28540.000000000007,369.56636347608855,9929.000000000005,4746.999999999997,89.0,64.99999999999997,964.9999999999997,23.999999999999996,35682.0,1151.0,15820.0,510.3,51502.0,1661.4,2014.0,10.0,201410.0,150.618851994871,1.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
5748.281856034943,19563.662319081952,79.05255638342578,7108.035271336899,2495.756846461544,9.318513635438919,73.02361134451965,1457.8388014077668,14.752221955218154,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,10.0,201410.0,150.618851994871,1.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7325.999999999998,26944.99999999998,86.0,9108.000000000004,4705.000000000004,105.99999999999996,76.00000000000001,865.9999999999997,12.999999999999996,34271.0,1142.4,14960.0,498.7,49231.0,1641.0,2014.0,11.0,201411.0,147.391997013958,1.0,0.0,10.0,0.0,13PE10AMEO1,Concesionado,La Libertad
5899.194919455848,19559.38366136685,78.84096482786617,7095.207143246823,2495.756846461544,9.940719383379545,70.35123067448187,1457.8388014077668,13.925658542708412,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,11.0,201411.0,147.391997013958,1.0,0.0,10.0,0.0,13PE10AMEO1,Concesionado,La Libertad
8003.999999999999,34138.999999999985,89.99999999999997,9931.999999999993,4983.000000000001,109.00000000000004,110.99999999999996,889.9999999999997,12.999999999999996,42143.0,1359.5,16128.0,520.3,58271.0,1879.7,2014.0,12.0,201412.0,159.68553972887,2.0,1.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
5785.887442617181,18784.63296710311,36.33057014888896,6607.102738896575,2495.756846461544,9.971014013202705,65.89152099370882,1463.7914848001024,15.042053012123624,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,12.0,201412.0,159.68553972887,2.0,1.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7630.999999999998,32703.000000000015,39.0,8886.999999999998,4619.999999999998,89.99999999999997,126.99999999999997,767.0000000000001,10.000000000000002,40334.0,1301.1,14540.0,469.0,54874.0,1770.1,2015.0,1.0,201501.0,138.460036099812,1.0,1.0,9.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7170.000000000002,27167.0,14.999999999999998,8246.0,4543.999999999996,77.0,91.00000000000001,757.0,12.0,34337.0,1226.3,13742.0,490.8,48079.0,1717.1,2015.0,2.0,201502.0,137.711400502076,0.0,2.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7954.999999999996,27638.999999999996,68.00000000000001,9108.000000000004,4092.000000000001,77.0,84.99999999999997,731.9999999999999,14.999999999999998,35594.0,1148.2,14177.0,457.3,49771.0,1605.5,2015.0,3.0,201503.0,148.5461780221,0.0,0.0,9.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7604.0000000000055,27881.00000000002,61.00000000000001,9568.999999999995,4080.0000000000036,84.00000000000001,76.00000000000001,881.0000000000001,5.0,35485.0,1182.8,14756.0,491.9,50241.0,1674.7,2015.0,4.0,201504.0,152.200581917623,2.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7834.000000000002,30215.00000000002,87.00000000000003,10577.0,4552.000000000001,89.0,155.99999999999994,889.0,12.0,38049.0,1227.4,16362.0,527.8,54411.0,1755.2,2015.0,5.0,201505.0,150.244868495168,1.0,0.0,10.0,0.0,13PE10AMEO1,Concesionado,La Libertad
6718.999999999995,26388.00000000001,888.0000000000001,10086.999999999998,4856.999999999997,114.99999999999999,80.00000000000003,824.9999999999997,11.0,33107.0,1103.6,16863.0,562.1,49970.0,1665.7,2015.0,6.0,201506.0,150.610161862057,1.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7360.0000000000055,31623.000000000007,846.0000000000003,10736.99999999999,4582.000000000004,130.99999999999997,120.00000000000003,950.0,12.999999999999996,38983.0,1257.5,17379.0,560.6,56362.0,1818.1,2015.0,7.0,201507.0,153.229934143432,2.0,1.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7498.0,31953.999999999996,871.9999999999998,10480.00000000001,4505.0,143.99999999999997,84.00000000000001,863.9999999999997,14.0,39452.0,1272.6,16963.0,547.2,56415.0,1819.8,2015.0,8.0,201508.0,149.403470697751,1.0,0.0,10.0,0.0,13PE10AMEO1,Concesionado,La Libertad
6887.000000000006,26623.000000000015,842.0,9384.999999999993,4393.000000000003,129.99999999999994,94.99999999999999,847.0,20.0,33510.0,1117.0,15712.0,523.7,49222.0,1640.7,2015.0,9.0,201509.0,151.861936248684,0.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7114.0,28346.999999999985,885.0000000000001,9714.000000000004,5158.000000000005,162.0,89.0,877.9999999999998,21.000000000000004,35461.0,1143.9,16907.0,545.4,52368.0,1689.3,2015.0,10.0,201510.0,155.549138143263,1.0,1.0,9.0,0.0,13PE10AMEO1,Concesionado,La Libertad
6682.000000000001,26921.00000000001,877.9999999999998,9217.000000000007,4091.0000000000027,158.99999999999994,109.99999999999997,932.0000000000001,16.0,33603.0,1120.1,15403.0,513.4,49006.0,1633.5,2015.0,11.0,201511.0,153.202065975375,1.0,0.0,9.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7397.999999999995,36583.000000000015,998.9999999999998,9994.000000000007,3978.9999999999973,168.0,77.0,927.0000000000001,21.000000000000004,43981.0,1418.7,16165.0,521.5,60146.0,1940.2,2015.0,12.0,201512.0,170.075446853285,2.0,2.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7612.0,35289.00000000002,1202.9999999999998,9262.000000000007,3909.000000000001,151.0,84.99999999999997,887.0,23.000000000000004,42901.0,1383.9,15520.0,500.6,58421.0,1884.5,2016.0,1.0,201601.0,143.363097250993,1.0,1.0,10.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7124.000000000004,30824.000000000004,1025.0,9050.0,3764.0,191.0,64.99999999999997,825.9999999999999,23.000000000000004,37948.0,1308.6,14944.0,515.3,52892.0,1823.9,2016.0,2.0,201602.0,146.558383261999,0.0,2.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7722.0000000000055,33267.000000000015,982.9999999999999,10461.99999999999,3533.000000000001,219.00000000000009,116.00000000000003,816.9999999999997,28.000000000000004,40989.0,1322.2,16158.0,521.2,57147.0,1843.5,2016.0,3.0,201603.0,153.818648000414,2.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7179.0,29017.99999999998,1083.0000000000002,10497.0,3409.0000000000014,230.99999999999997,78.0,814.0000000000001,22.0,36197.0,1206.6,16134.0,537.8,52331.0,1744.4,2016.0,4.0,201604.0,156.410909432401,0.0,0.0,9.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7390.000000000002,32147.99999999997,1252.0,10853.000000000002,3769.9999999999977,222.99999999999994,99.00000000000004,856.0000000000001,32.0,39538.0,1275.4,17085.0,551.1,56623.0,1826.5,2016.0,5.0,201605.0,157.567072625252,1.0,0.0,9.0,0.0,13PE10AMEO1,Concesionado,La Libertad
6653.000000000005,30103.0,1250.9999999999998,10465.999999999998,3901.9999999999995,268.0,103.99999999999997,793.0000000000003,21.000000000000004,36756.0,1225.2,16805.0,560.2,53561.0,1785.4,2016.0,6.0,201606.0,155.999784793248,1.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7559.999999999996,36551.99999999997,1345.9999999999995,10648.0,4152.000000000004,247.00000000000009,107.00000000000003,878.9999999999998,16.999999999999996,44112.0,1423.0,17396.0,561.2,61508.0,1984.1,2016.0,7.0,201607.0,158.716530918806,2.0,0.0,10.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7941.999999999999,37185.99999999999,1253.9999999999995,10538.999999999995,4686.999999999999,330.9999999999999,100.00000000000003,871.9999999999998,18.999999999999996,45128.0,1455.7,17802.0,574.3,62930.0,2030.0,2016.0,8.0,201608.0,158.029582145319,1.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7503.999999999999,30853.000000000007,1191.0000000000005,9302.999999999995,4725.000000000004,330.0,82.00000000000003,901.0000000000003,5.999999999999999,38357.0,1278.6,16538.0,551.3,54895.0,1829.8,2016.0,9.0,201609.0,158.709475032525,0.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7806.999999999999,33311.999999999985,1215.0000000000005,9840.999999999995,4795.0,375.00000000000006,107.00000000000003,903.9999999999997,17.999999999999996,41119.0,1326.4,17255.0,556.6,58374.0,1883.0,2016.0,10.0,201610.0,158.941363854428,1.0,0.0,10.0,0.0,13PE10AMEO1,Concesionado,La Libertad
6963.9999999999945,31310.000000000004,1088.0,9634.999999999996,4984.999999999999,375.00000000000006,107.00000000000003,891.9999999999997,12.999999999999996,38274.0,1275.8,17095.0,569.8,55369.0,1845.6,2016.0,11.0,201611.0,158.591978445039,1.0,0.324924924924925,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
8125.999999999997,38165.00000000004,1061.9999999999998,10434.999999999995,5052.999999999999,383.0,120.00000000000003,881.0000000000001,14.0,46291.0,1493.3,17948.0,579.0,64239.0,2072.2,2016.0,12.0,201612.0,175.993117904231,2.0,0.0,9.0,0.0,13PE10AMEO1,Concesionado,La Libertad
9661.999999999998,10832.999999999996,66.55799012998125,6839.098294709694,2913.0,419.9999999999999,253.0,7956.999999999996,22.0,20495.0,661.1,14276.0,460.5,34771.0,1121.6,2017.0,1.0,201701.0,150.55456598191,1.0,1.0,9.0,0.0,13PE10AMEO1,Concesionado,La Libertad
8217.000000000005,29312.99999999998,92.00000000000003,8197.000000000002,4071.9999999999995,311.9999999999999,84.99999999999997,742.9999999999998,26.999999999999996,37530.0,1340.4,13528.0,483.1,51058.0,1823.5,2017.0,2.0,201702.0,147.712570164296,0.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
4825.999999999999,16263.999999999985,64.99999999999997,4724.000000000002,1934.9999999999995,208.99999999999994,42.99999999999999,409.99999999999983,16.0,21090.0,1110.0,7402.0,389.6,28492.0,1499.6,2017.0,3.0,201703.0,155.609028623216,0.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
5739.366176675085,20413.02113857666,104.16772055628303,7250.689800399953,2443.0814454890015,91.47602881401303,63.474520737402074,1457.8388014077668,19.634967593362433,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,4.0,201704.0,156.899285181839,2.0,0.0,10.0,0.0,13PE10AMEO1,Concesionado,La Libertad
5606.785482151434,20417.486521799823,102.55393639906538,7250.689800399953,2443.0814454890015,88.77499627889456,62.72894122910769,1457.8388014077668,18.832854707072812,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,5.0,201705.0,163.331442484155,1.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
5606.785482151434,18823.8056201174,51.641464750915816,6696.260275291516,2521.9416893590237,96.96486597383303,62.72894122910769,1381.779149858702,20.56269403759011,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,6.0,201706.0,162.193228443208,1.0,1.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
5739.366176675085,20413.02113857666,140.56637030292404,7250.689800399953,2438.2435115523745,157.86088836117258,62.919958806953254,1376.1597517627633,23.150109756959562,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,7.0,201707.0,162.256285785506,2.0,0.0,10.0,0.0,13PE10AMEO1,Concesionado,La Libertad
5619.494621874294,10621.999999999996,32.0,7171.4201995028325,1766.0000000000002,121.00000000000003,92.78131903368492,229.99999999999994,15.893289679919178,12888.0,1288.8,5192.0,519.2,18080.0,1808.0,2017.0,8.0,201708.0,162.549945310578,1.0,1.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7975.000000000001,33225.00000000002,110.99999999999996,10044.000000000005,5702.999999999996,522.9999999999999,148.99999999999997,1006.0000000000003,22.0,41200.0,1373.3,17558.0,585.3,58758.0,1958.6,2017.0,9.0,201709.0,164.031144172963,0.0,0.0,9.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7815.0000000000055,32935.99999999999,1067.0000000000002,9902.000000000005,5842.999999999997,475.00000000000017,114.00000000000001,919.0000000000003,29.000000000000004,40751.0,1314.5,18349.0,591.9,59100.0,1906.5,2017.0,10.0,201710.0,164.678532418408,1.0,0.0,9.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7885.0000000000055,31760.99999999999,1083.0000000000002,9472.999999999995,5861.0,477.99999999999983,102.99999999999999,961.0,18.999999999999996,39646.0,1321.5,17978.0,599.3,57624.0,1920.8,2017.0,11.0,201711.0,161.814653737277,1.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
9021.000000000005,39833.0,1181.0000000000005,9833.000000000005,5581.999999999997,484.00000000000006,114.99999999999999,881.0000000000001,48.99999999999999,48854.0,1575.9,18125.0,584.7,66979.0,2160.6,2017.0,12.0,201712.0,178.490146851098,2.0,0.0,10.0,0.0,13PE10AMEO1,Concesionado,La Libertad
8892.999999999993,36103.999999999985,1175.0,8981.0,4995.000000000001,477.99999999999983,84.00000000000001,885.0000000000001,9.000000000000002,44997.0,1451.5,16607.0,535.7,61604.0,1987.2,2018.0,1.0,201801.0,154.878571052228,1.0,2.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
7802.999999999999,30682.999999999978,897.9999999999998,8433.999999999993,4800.000000000003,481.9999999999998,73.00000000000003,847.0,21.000000000000004,38486.0,1374.5,15555.0,555.5,54041.0,1930.0,2018.0,2.0,201802.0,151.721683761965,0.0,0.0,8.0,0.0,13PE10AMEO1,Concesionado,La Libertad
8541.0,32927.99999999999,913.9999999999997,9675.000000000005,5280.999999999998,470.99999999999983,89.99999999999997,930.9999999999998,35.0,41469.0,1337.7,17397.0,561.2,58866.0,1898.9,2018.0,3.0,201803.0,161.648663902101,2.0,0.0,9.0,0.0,13PE10AMEO1,Concesionado,La Libertad
